,Unnamed: 0,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes,Date_c,Home_abb,Date_fmt,Date_shifted,Season,Errorlabel,RegularSeason,date_check,team_check,exist_check
12088,16203,Fri Mar 31 2017,7:00p,Indiana Pacers,100,Toronto Raptors,111,Box Score,,19800,,Mar 31 2017,TOR,2017-03-31,04-01-2017,2016-17,1,1,Mar 31 2017,TOR,1.0
12089,3230,Wed Nov 23 2016,7:00p,Atlanta Hawks,96,Indiana Pacers,85,Box Score,,16032,,Nov 23 2016,IND,2016-11-23,11-24-2016,2016-17,1,1,Nov 23 2016,IND,1.0
12090,16191,Wed Mar 29 2017,7:30p,Charlotte Hornets,110,Toronto Raptors,106,Box Score,,19800,,Mar 29 2017,TOR,2017-03-29,03-30-2017,2016-17,1,1,Mar 29 2017,TOR,1.0
12091,16063,Sun Mar 12 2017,6:00p,Miami Heat,98,Indiana Pacers,102,Box Score,,17923,,Mar 12 2017,IND,2017-03-12,03-13-2017,2016-17,1,1,Mar 12 2017,IND,1.0
12092,3201,Sat Nov 19 2016,7:00p,Boston Celtics,94,Detroit Pistons,92,Box Score,,16107,,Nov 19 2016,DET,2016-11-19,11-20-2016,2016-17,1,1,Nov 19 2016,DET,1.0
12093,16136,Wed Mar 22 2017,7:30p,Indiana Pacers,100,Boston Celtics,109,Box Score,,18624,,Mar 22 2017,BOS,2017-03-22,03-23-2017,2016-17,1,1,Mar 22 2017,BOS,1.0
12094,15835,Sat Feb 4 2017,9:00p,Charlotte Hornets,98,Utah Jazz,105,Box Score,,19911,,Feb 4 2017,UTA,2017-02-04,02-05-2017,2016-17,1,1,Feb 4 2017,UTA,1.0
12095,4476,Mon Dec 12 2016,10:30p,Portland Trail Blazers,120,Los Angeles Clippers,121,Box Score,,19060,,Dec 12 2016,LAC,2016-12-12,12-13-2016,2016-17,1,1,Dec 12 2016,LAC,1.0
12096,13639,Thu May 25 2017,8:30p,Cleveland Cavaliers,135,Boston Celtics,102,Box Score,,18624,,May 25 2017,BOS,2017-05-25,05-26-2017,2016-17,1,0,,,
12097,15840,Mon Feb 6 2017,7:00p,Oklahoma City Thunder,90,Indiana Pacers,93,Box Score,,16123,,Feb 6 2017,IND,2017-02-06,02-07-2017,2016-17,1,1,Feb 6 2017,IND,1.0
12098,16183,Tue Mar 28 2017,7:30p,Miami Heat,97,Detroit Pistons,96,Box Score,,17160,,Mar 28 2017,DET,2017-03-28,03-29-2017,2016-17,1,1,Mar 28 2017,DET,1.0
12099,3078,Wed Nov 2 2016,9:00p,Dallas Mavericks,81,Utah Jazz,97,Box Score,,19318,,Nov 2 2016,UTA,2016-11-02,11-03-2016,2016-17,1,1,Nov 2 2016,UTA,1.0
12100,13581,Wed Apr 19 2017,10:30p,Portland Trail Blazers,81,Golden State Warriors,110,Box Score,,19596,,Apr 19 2017,GSW,2017-04-19,04-20-2017,2016-17,1,0,,,
12101,4563,Fri Dec 23 2016,9:00p,Toronto Raptors,104,Utah Jazz,98,Box Score,,19911,,Dec 23 2016,UTA,2016-12-23,12-24-2016,2016-17,1,1,Dec 23 2016,UTA,1.0
12102,16166,Sun Mar 26 2017,3:30p,Sacramento Kings,98,Los Angeles Clippers,97,Box Score,,19060,,Mar 26 2017,LAC,2017-03-26,03-27-2017,2016-17,1,1,Mar 26 2017,LAC,1.0
12103,16091,Thu Mar 16 2017,7:00p,Oklahoma City Thunder,123,Toronto Raptors,102,Box Score,,19800,,Mar 16 2017,TOR,2017-03-16,03-17-2017,2016-17,1,1,Mar 16 2017,TOR,1.0
12104,4602,Fri Dec 30 2016,4:00p,Chicago Bulls,101,Indiana Pacers,111,Box Score,,17923,,Dec 30 2016,IND,2016-12-30,12-31-2016,2016-17,1,1,,,
12105,13546,Mon Apr 10 2017,10:30p,Houston Rockets,96,Los Angeles Clippers,125,Box Score,,19163,,Apr 10 2017,LAC,2017-04-10,04-11-2017,2016-17,1,1,Apr 10 2017,LAC,1.0
12106,16149,Fri Mar 24 2017,7:00p,Denver Nuggets,125,Indiana Pacers,117,Box Score,,17923,,Mar 24 2017,IND,2017-03-24,03-25-2017,2016-17,1,1,Mar 24 2017,IND,1.0
12107,16127,Tue Mar 21 2017,7:00p,Chicago Bulls,120,Toronto Raptors,122,Box Score,OT,19800,,Mar 21 2017,TOR,2017-03-21,03-22-2017,2016-17,1,1,Mar 21 2017,TOR,1.0
12108,16117,Sun Mar 19 2017,6:00p,Indiana Pacers,91,Toronto Raptors,116,Box Score,,19800,,Mar 19 2017,TOR,2017-03-19,03-20-2017,2016-17,1,1,Mar 19 2017,TOR,1.0
12109,4415,Mon Dec 5 2016,7:30p,Oklahoma City Thunder,102,Atlanta Hawks,99,Box Score,,14654,,Dec 5 2016,ATL,2016-12-05,12-06-2016,2016-17,1,1,Dec 5 2016,ATL,1.0
12110,4465,Sat Dec 10 2016,10:30p,New Orleans Pelicans,105,Los Angeles Clippers,133,Box Score,,19060,,Dec 10 2016,LAC,2016-12-10,12-11-2016,2016-17,1,1,Dec 10 2016,LAC,1.0
12111,14764,Sat Jan 7 2017,7:30p,New Orleans Pelicans,108,Boston Celtics,117,Box Score,,18624,,Jan 7 2017,BOS,2017-01-07,01-08-2017,2016-17,1,1,Jan 7 2017,BOS,1.0
12112,15953,Sun Feb 26 2017,9:30p,Charlotte Hornets,121,Los Angeles Clippers,124,Box Score,OT,19060,,Feb 26 2017,LAC,2017-02-26,02-27-2017,2016-17,1,1,Feb 26 2017,LAC,1.0
12113,4404,Sat Dec 3 2016,7:30p,Atlanta Hawks,84,Toronto Raptors,128,Box Score,,19800,,Dec 3 2016,TOR,2016-12-03,12-04-2016,2016-17,1,1,Dec 3 2016,TOR,1.0
12114,15951,Sun Feb 26 2017,6:00p,Portland Trail Blazers,106,Toronto Raptors,112,Box Score,,19800,,Feb 26 2017,TOR,2017-02-26,02-27-2017,2016-17,1,1,Feb 26 2017,TOR,1.0
12115,14733,Tue Jan 3 2017,7:30p,Utah Jazz,104,Boston Celtics,115,Box Score,,18624,,Jan 3 2017,BOS,2017-01-03,01-04-2017,2016-17,1,1,Jan 3 2017,BOS,1.0
12116,4417,Mon Dec 5 2016,7:30p,Cleveland Cavaliers,116,Toronto Raptors,112,Box Score,,19800,,Dec 5 2016,TOR,2016-12-05,12-06-2016,2016-17,1,1,Dec 5 2016,TOR,1.0
12117,4413,Sun Dec 4 2016,9:30p,Indiana Pacers,111,Los Angeles Clippers,102,Box Score,,19060,,Dec 4 2016,LAC,2016-12-04,12-05-2016,2016-17,1,1,Dec 4 2016,LAC,1.0
12118,15935,Fri Feb 24 2017,8:00p,Boston Celtics,97,Toronto Raptors,107,Box Score,,19800,,Feb 24 2017,TOR,2017-02-24,02-25-2017,2016-17,1,1,Feb 24 2017,TOR,1.0
12119,13498,Tue Apr 4 2017,10:30p,Minnesota Timberwolves,107,Golden State Warriors,121,Box Score,,19596,,Apr 4 2017,GSW,2017-04-04,04-05-2017,2016-17,1,1,Apr 4 2017,GSW,1.0
12120,15911,Wed Feb 15 2017,7:30p,Charlotte Hornets,85,Toronto Raptors,90,Box Score,,19800,,Feb 15 2017,TOR,2017-02-15,02-16-2017,2016-17,1,1,Feb 15 2017,TOR,1.0
12121,4441,Thu Dec 8 2016,7:00p,Minnesota Timberwolves,110,Toronto Raptors,124,Box Score,,19800,,Dec 8 2016,TOR,2016-12-08,12-09-2016,2016-17,1,1,Dec 8 2016,TOR,1.0
12122,13471,Sat Apr 1 2017,3:30p,Los Angeles Lakers,104,Los Angeles Clippers,115,Box Score,,19060,,Apr 1 2017,LAC,2017-04-01,04-02-2017,2016-17,1,1,Apr 1 2017,LAC,1.0
12123,4396,Fri Dec 2 2016,8:00p,Detroit Pistons,121,Atlanta Hawks,85,Box Score,,15500,,Dec 2 2016,ATL,2016-12-02,12-03-2016,2016-17,1,1,Dec 2 2016,ATL,1.0
12124,4440,Wed Dec 7 2016,10:30p,Golden State Warriors,115,Los Angeles Clippers,98,Box Score,,19239,,Dec 7 2016,LAC,2016-12-07,12-08-2016,2016-17,1,1,Dec 7 2016,LAC,1.0
12125,16174,Mon Mar 27 2017,7:30p,Orlando Magic,112,Toronto Raptors,131,Box Score,,19800,,Mar 27 2017,TOR,2017-03-27,03-28-2017,2016-17,1,1,Mar 27 2017,TOR,1.0
12126,15937,Fri Feb 24 2017,10:30p,San Antonio Spurs,105,Los Angeles Clippers,97,Box Score,,19060,,Feb 24 2017,LAC,2017-02-24,02-25-2017,2016-17,1,1,Feb 24 2017,LAC,1.0
12127,3096,Sat Nov 5 2016,7:00p,Denver Nuggets,86,Detroit Pistons,103,Box Score,,16218,,Nov 5 2016,DET,2016-11-05,11-06-2016,2016-17,1,1,Nov 5 2016,DET,1.0
12128,4545,Wed Dec 21 2016,9:00p,Sacramento Kings,94,Utah Jazz,93,Box Score,,19195,,Dec 21 2016,UTA,2016-12-21,12-22-2016,2016-17,1,1,Dec 21 2016,UTA,1.0
12129,4556,Fri Dec 23 2016,7:30p,Golden State Warriors,119,Detroit Pistons,113,Box Score,,21012,,Dec 23 2016,DET,2016-12-23,12-24-2016,2016-17,1,1,Dec 23 2016,DET,1.0
12130,16172,Sun Mar 26 2017,9:30p,Portland Trail Blazers,97,Los Angeles Lakers,81,Box Score,,18698,,Mar 26 2017,LAL,2017-03-26,03-27-2017,2016-17,1,1,Mar 26 2017,LAL,1.0
12131,3162,Mon Nov 14 2016,7:30p,Oklahoma City Thunder,88,Detroit Pistons,104,Box Score,,14172,,Nov 14 2016,DET,2016-11-14,11-15-2016,2016-17,1,1,Nov 14 2016,DET,1.0
12132,4473,Mon Dec 12 2016,7:30p,Milwaukee Bucks,100,Toronto Raptors,122,Box Score,,19800,,Dec 12 2016,TOR,2016-12-12,12-13-2016,2016-17,1,1,Dec 12 2016,TOR,1.0
12133,4424,Mon Dec 5 2016,10:30p,Utah Jazz,107,Los Angeles Lakers,101,Box Score,,18279,,Dec 5 2016,LAL,2016-12-05,12-06-2016,2016-17,1,1,Dec 5 2016,LAL,1.0
12134,13571,Sun Apr 16 2017,3:30p,Portland Trail Blazers,109,Golden State Warriors,121,Box Score,,19596,,Apr 16 2017,GSW,2017-04-16,04-17-2017,2016-17,1,0,,,
12135,15923,Thu Feb 23 2017,7:30p,Charlotte Hornets,108,Detroit Pistons,114,Box Score,OT,14913,,Feb 23 2017,DET,2017-02-23,02-24-2017,2016-17,1,1,Feb 23 2017,DET,1.0
12136,13633,Wed May 17 2017,8:30p,Cleveland Cavaliers,117,Boston Celtics,104,Box Score,,18624,,May 17 2017,BOS,2017-05-17,05-18-2017,2016-17,1,0,,,
12137,16157,Fri Mar 24 2017,10:30p,Minnesota Timberwolves,119,Los Angeles Lakers,130,Box Score,OT,18997,,Mar 24 2017,LAL,2017-03-24,03-25-2017,2016-17,1,1,Mar 24 2017,LAL,1.0
12138,14747,Thu Jan 5 2017,7:00p,Brooklyn Nets,109,Indiana Pacers,121,Box Score,,16421,,Jan 5 2017,IND,2017-01-05,01-06-2017,2016-17,1,1,Jan 5 2017,IND,1.0
12139,13582,Thu Apr 20 2017,7:00p,Cleveland Cavaliers,119,Indiana Pacers,114,Box Score,,17923,,Apr 20 2017,IND,2017-04-20,04-21-2017,2016-17,1,0,,,
12140,13545,Mon Apr 10 2017,10:30p,Utah Jazz,105,Golden State Warriors,99,Box Score,,19596,,Apr 10 2017,GSW,2017-04-10,04-11-2017,2016-17,1,1,Apr 10 2017,GSW,1.0
12141,14763,Sat Jan 7 2017,7:00p,New York Knicks,109,Indiana Pacers,123,Box Score,,17367,,Jan 7 2017,IND,2017-01-07,01-08-2017,2016-17,1,1,Jan 7 2017,IND,1.0
12142,14723,Sun Jan 1 2017,9:30p,Toronto Raptors,123,Los Angeles Lakers,114,Box Score,,18997,,Jan 1 2017,LAL,2017-01-01,01-02-2017,2016-17,1,1,Jan 1 2017,LAL,1.0
12143,14739,Tue Jan 3 2017,10:30p,Memphis Grizzlies,102,Los Angeles Lakers,116,Box Score,,18997,,Jan 3 2017,LAL,2017-01-03,01-04-2017,2016-17,1,1,Jan 3 2017,LAL,1.0
12144,14761,Fri Jan 6 2017,10:30p,Miami Heat,100,Los Angeles Lakers,127,Box Score,,18997,,Jan 6 2017,LAL,2017-01-06,01-07-2017,2016-17,1,1,Jan 6 2017,LAL,1.0
12145,14778,Sun Jan 8 2017,9:30p,Orlando Magic,95,Los Angeles Lakers,111,Box Score,,18997,,Jan 8 2017,LAL,2017-01-08,01-09-2017,2016-17,1,1,Jan 8 2017,LAL,1.0
12146,14789,Tue Jan 10 2017,10:30p,Portland Trail Blazers,108,Los Angeles Lakers,87,Box Score,,18483,,Jan 10 2017,LAL,2017-01-10,01-11-2017,2016-17,1,1,Jan 10 2017,LAL,1.0
12147,3268,Sun Nov 27 2016,9:30p,Atlanta Hawks,94,Los Angeles Lakers,109,Box Score,,18997,,Nov 27 2016,LAL,2016-11-27,11-28-2016,2016-17,1,1,Nov 27 2016,LAL,1.0
12148,3264,Sun Nov 27 2016,6:00p,Los Angeles Clippers,70,Indiana Pacers,91,Box Score,,15572,,Nov 27 2016,IND,2016-11-27,11-28-2016,2016-17,1,1,Nov 27 2016,IND,1.0
12149,14823,Sun Jan 15 2017,9:30p,Detroit Pistons,102,Los Angeles Lakers,97,Box Score,,18997,,Jan 15 2017,LAL,2017-01-15,01-16-2017,2016-17,1,1,Jan 15 2017,LAL,1.0
12150,15845,Mon Feb 6 2017,7:30p,Los Angeles Clippers,109,Toronto Raptors,118,Box Score,,19800,,Feb 6 2017,TOR,2017-02-06,02-07-2017,2016-17,1,1,Feb 6 2017,TOR,1.0
12151,13631,Mon May 15 2017,8:00p,Washington Wizards,105,Boston Celtics,115,Box Score,,18624,,May 15 2017,BOS,2017-05-15,05-16-2017,2016-17,1,0,,,
12152,13627,Wed May 10 2017,8:00p,Washington Wizards,101,Boston Celtics,123,Box Score,,18624,,May 10 2017,BOS,2017-05-10,05-11-2017,2016-17,1,0,,,
12153,13502,Wed Apr 5 2017,8:00p,Cleveland Cavaliers,114,Boston Celtics,91,Box Score,,18624,,Apr 5 2017,BOS,2017-04-05,04-06-2017,2016-17,1,1,Apr 5 2017,BOS,1.0
12154,13539,Mon Apr 10 2017,7:30p,Brooklyn Nets,105,Boston Celtics,114,Box Score,,18624,,Apr 10 2017,BOS,2017-04-10,04-11-2017,2016-17,1,1,Apr 10 2017,BOS,1.0
12155,16082,Wed Mar 15 2017,7:30p,Minnesota Timberwolves,104,Boston Celtics,117,Box Score,,18624,,Mar 15 2017,BOS,2017-03-15,03-16-2017,2016-17,1,1,Mar 15 2017,BOS,1.0
12156,13634,Fri May 19 2017,8:30p,Cleveland Cavaliers,130,Boston Celtics,86,Box Score,,18624,,May 19 2017,BOS,2017-05-19,05-20-2017,2016-17,1,0,,,
12157,16134,Tue Mar 21 2017,10:30p,Los Angeles Clippers,133,Los Angeles Lakers,109,Box Score,,18724,,Mar 21 2017,LAL,2017-03-21,03-22-2017,2016-17,1,1,Mar 21 2017,LAL,1.0
12158,16103,Fri Mar 17 2017,10:30p,Milwaukee Bucks,107,Los Angeles Lakers,103,Box Score,,18997,,Mar 17 2017,LAL,2017-03-17,03-18-2017,2016-17,1,1,Mar 17 2017,LAL,1.0
12159,4448,Fri Dec 9 2016,7:30p,Toronto Raptors,101,Boston Celtics,94,Box Score,,18624,,Dec 9 2016,BOS,2016-12-09,12-10-2016,2016-17,1,1,Dec 9 2016,BOS,1.0
12160,4393,Fri Dec 2 2016,7:30p,Sacramento Kings,92,Boston Celtics,97,Box Score,,18624,,Dec 2 2016,BOS,2016-12-02,12-03-2016,2016-17,1,1,Dec 2 2016,BOS,1.0
12161,14842,Wed Jan 18 2017,8:00p,Atlanta Hawks,95,Detroit Pistons,118,Box Score,,15159,,Jan 18 2017,DET,2017-01-18,01-19-2017,2016-17,1,1,Jan 18 2017,DET,1.0
12162,14720,Sun Jan 1 2017,6:00p,Orlando Magic,104,Indiana Pacers,117,Box Score,,17530,,Jan 1 2017,IND,2017-01-01,01-02-2017,2016-17,1,1,Jan 1 2017,IND,1.0
12163,3922,Wed Oct 26 2016,7:30p,Brooklyn Nets,117,Boston Celtics,122,Box Score,,18624,,Oct 26 2016,BOS,2016-10-26,10-27-2016,2016-17,1,1,Oct 26 2016,BOS,1.0
12164,3960,Mon Oct 31 2016,7:30p,Denver Nuggets,102,Toronto Raptors,105,Box Score,,19800,,Oct 31 2016,TOR,2016-10-31,11-01-2016,2016-17,1,1,Oct 31 2016,TOR,1.0
12165,16168,Sun Mar 26 2017,6:00p,Miami Heat,108,Boston Celtics,112,Box Score,,18624,,Mar 26 2017,BOS,2017-03-26,03-27-2017,2016-17,1,1,,,
12166,15856,Wed Feb 8 2017,7:30p,Denver Nuggets,106,Atlanta Hawks,117,Box Score,,14222,,Feb 8 2017,ATL,2017-02-08,02-09-2017,2016-17,1,1,Feb 8 2017,ATL,1.0
12167,16105,Sat Mar 18 2017,6:00p,Portland Trail Blazers,113,Atlanta Hawks,97,Box Score,,16543,,Mar 18 2017,ATL,2017-03-18,03-19-2017,2016-17,1,1,Mar 18 2017,ATL,1.0
12168,3234,Wed Nov 23 2016,7:30p,Miami Heat,84,Detroit Pistons,107,Box Score,,14520,,Nov 23 2016,DET,2016-11-23,11-24-2016,2016-17,1,1,Nov 23 2016,DET,1.0
12169,14862,Sat Jan 21 2017,6:00p,Washington Wizards,112,Detroit Pistons,113,Box Score,,18231,,Jan 21 2017,DET,2017-01-21,01-22-2017,2016-17,1,1,Jan 21 2017,DET,1.0
12170,3191,Fri Nov 18 2016,7:00p,Phoenix Suns,116,Indiana Pacers,96,Box Score,,16780,,Nov 18 2016,IND,2016-11-18,11-19-2016,2016-17,1,1,Nov 18 2016,IND,1.0
12171,4508,Fri Dec 16 2016,10:30p,Dallas Mavericks,100,Utah Jazz,103,Box Score,,18721,,Dec 16 2016,UTA,2016-12-16,12-17-2016,2016-17,1,1,Dec 16 2016,UTA,1.0
12172,4479,Tue Dec 13 2016,7:30p,Orlando Magic,131,Atlanta Hawks,120,Box Score,,13585,,Dec 13 2016,ATL,2016-12-13,12-14-2016,2016-17,1,1,Dec 13 2016,ATL,1.0
12173,16152,Fri Mar 24 2017,7:30p,Phoenix Suns,120,Boston Celtics,130,Box Score,,18624,,Mar 24 2017,BOS,2017-03-24,03-25-2017,2016-17,1,1,Mar 24 2017,BOS,1.0
12174,3934,Fri Oct 28 2016,7:00p,Cleveland Cavaliers,94,Toronto Raptors,91,Box Score,,19800,,Oct 28 2016,TOR,2016-10-28,10-29-2016,2016-17,1,1,Oct 28 2016,TOR,1.0
12175,4502,Fri Dec 16 2016,7:30p,Atlanta Hawks,125,Toronto Raptors,121,Box Score,,19800,,Dec 16 2016,TOR,2016-12-16,12-17-2016,2016-17,1,1,,,
12176,4600,Thu Dec 29 2016,9:00p,Philadelphia 76ers,83,Utah Jazz,100,Box Score,,19911,,Dec 29 2016,UTA,2016-12-29,12-30-2016,2016-17,1,1,Dec 29 2016,UTA,1.0
12177,3216,Mon Nov 21 2016,7:00p,Golden State Warriors,120,Indiana Pacers,83,Box Score,,17923,,Nov 21 2016,IND,2016-11-21,11-22-2016,2016-17,1,1,Nov 21 2016,IND,1.0
12178,3244,Fri Nov 25 2016,7:30p,Los Angeles Clippers,97,Detroit Pistons,108,Box Score,,17023,,Nov 25 2016,DET,2016-11-25,11-26-2016,2016-17,1,1,Nov 25 2016,DET,1.0
12179,16061,Sun Mar 12 2017,3:30p,Chicago Bulls,80,Boston Celtics,100,Box Score,,18624,,Mar 12 2017,BOS,2017-03-12,03-13-2017,2016-17,1,1,Mar 12 2017,BOS,1.0
12180,4532,Tue Dec 20 2016,7:30p,Brooklyn Nets,104,Toronto Raptors,116,Box Score,,19800,,Dec 20 2016,TOR,2016-12-20,12-21-2016,2016-17,1,1,Dec 20 2016,TOR,1.0
12181,15890,Sun Feb 12 2017,6:00p,Detroit Pistons,102,Toronto Raptors,101,Box Score,,19800,,Feb 12 2017,TOR,2017-02-12,02-13-2017,2016-17,1,1,Feb 12 2017,TOR,1.0
12182,13501,Wed Apr 5 2017,7:30p,Toronto Raptors,105,Detroit Pistons,102,Box Score,,17578,,Apr 5 2017,DET,2017-04-05,04-06-2017,2016-17,1,1,Apr 5 2017,DET,1.0
12183,13563,Wed Apr 12 2017,10:30p,Los Angeles Lakers,94,Golden State Warriors,109,Box Score,,19596,,Apr 12 2017,GSW,2017-04-12,04-13-2017,2016-17,1,1,Apr 12 2017,GSW,1.0
12184,16119,Sun Mar 19 2017,9:30p,Cleveland Cavaliers,125,Los Angeles Lakers,120,Box Score,,18997,,Mar 19 2017,LAL,2017-03-19,03-20-2017,2016-17,1,1,Mar 19 2017,LAL,1.0
12185,3929,Wed Oct 26 2016,10:30p,Houston Rockets,114,Los Angeles Lakers,120,Box Score,,18997,,Oct 26 2016,LAL,2016-10-26,10-27-2016,2016-17,1,1,Oct 26 2016,LAL,1.0
12186,16123,Mon Mar 20 2017,7:30p,Washington Wizards,102,Boston Celtics,110,Box Score,,18624,,Mar 20 2017,BOS,2017-03-20,03-21-2017,2016-17,1,1,Mar 20 2017,BOS,1.0
12187,14757,Fri Jan 6 2017,7:30p,Philadelphia 76ers,106,Boston Celtics,110,Box Score,,18624,,Jan 6 2017,BOS,2017-01-06,01-07-2017,2016-17,1,1,Jan 6 2017,BOS,1.0
12188,13520,Fri Apr 7 2017,9:00p,Minnesota Timberwolves,113,Utah Jazz,120,Box Score,,19911,,Apr 7 2017,UTA,2017-04-07,04-08-2017,2016-17,1,1,Apr 7 2017,UTA,1.0
12189,16068,Mon Mar 13 2017,7:30p,Dallas Mavericks,78,Toronto Raptors,100,Box Score,,19800,,Mar 13 2017,TOR,2017-03-13,03-14-2017,2016-17,1,1,Mar 13 2017,TOR,1.0
12190,3224,Tue Nov 22 2016,7:30p,New Orleans Pelicans,112,Atlanta Hawks,94,Box Score,,19120,,Nov 22 2016,ATL,2016-11-22,11-23-2016,2016-17,1,1,Nov 22 2016,ATL,1.0
12191,14936,Tue Jan 31 2017,7:00p,New Orleans Pelicans,106,Toronto Raptors,108,Box Score,OT,19800,,Jan 31 2017,TOR,2017-01-31,02-01-2017,2016-17,1,1,Jan 31 2017,TOR,1.0
12192,3223,Mon Nov 21 2016,10:30p,Toronto Raptors,115,Los Angeles Clippers,123,Box Score,,19060,,Nov 21 2016,LAC,2016-11-21,11-22-2016,2016-17,1,1,Nov 21 2016,LAC,1.0
12193,13596,Mon Apr 24 2017,7:00p,Milwaukee Bucks,93,Toronto Raptors,118,Box Score,,20251,,Apr 24 2017,TOR,2017-04-24,04-25-2017,2016-17,1,0,,,
12194,15844,Mon Feb 6 2017,7:30p,Philadelphia 76ers,96,Detroit Pistons,113,Box Score,,14731,,Feb 6 2017,DET,2017-02-06,02-07-2017,2016-17,1,1,Feb 6 2017,DET,1.0
12195,14851,Thu Jan 19 2017,10:30p,Minnesota Timberwolves,104,Los Angeles Clippers,101,Box Score,,19060,,Jan 19 2017,LAC,2017-01-19,01-20-2017,2016-17,1,1,Jan 19 2017,LAC,1.0
12196,16121,Mon Mar 20 2017,7:00p,Utah Jazz,100,Indiana Pacers,107,Box Score,,15458,,Mar 20 2017,IND,2017-03-20,03-21-2017,2016-17,1,1,,,
12197,3208,Sat Nov 19 2016,10:30p,Chicago Bulls,95,Los Angeles Clippers,102,Box Score,,19060,,Nov 19 2016,LAC,2016-11-19,11-20-2016,2016-17,1,1,,,
12198,16114,Sun Mar 19 2017,4:30p,Phoenix Suns,95,Detroit Pistons,112,Box Score,,19588,,Mar 19 2017,DET,2017-03-19,03-20-2017,2016-17,1,1,,,
12199,3132,Wed Nov 9 2016,10:30p,Portland Trail Blazers,80,Los Angeles Clippers,111,Box Score,,19060,,Nov 9 2016,LAC,2016-11-09,11-10-2016,2016-17,1,1,,,
12200,16099,Fri Mar 17 2017,7:30p,Toronto Raptors,87,Detroit Pistons,75,Box Score,,16541,,Mar 17 2017,DET,2017-03-17,03-18-2017,2016-17,1,1,,,
12201,15981,Wed Mar 1 2017,10:30p,Houston Rockets,122,Los Angeles Clippers,103,Box Score,,19060,,Mar 1 2017,LAC,2017-03-01,03-02-2017,2016-17,1,1,,,
12202,3183,Wed Nov 16 2016,10:30p,Memphis Grizzlies,111,Los Angeles Clippers,107,Box Score,,19060,,Nov 16 2016,LAC,2016-11-16,11-17-2016,2016-17,1,1,,,
12203,3080,Wed Nov 2 2016,10:30p,Oklahoma City Thunder,85,Los Angeles Clippers,83,Box Score,,19060,,Nov 2 2016,LAC,2016-11-02,11-03-2016,2016-17,1,1,,,
12204,16092,Thu Mar 16 2017,7:30p,Memphis Grizzlies,103,Atlanta Hawks,91,Box Score,,17063,,Mar 16 2017,ATL,2017-03-16,03-17-2017,2016-17,1,1,,,
12205,3115,Mon Nov 7 2016,10:30p,Detroit Pistons,82,Los Angeles Clippers,114,Box Score,,19060,,Nov 7 2016,LAC,2016-11-07,11-08-2016,2016-17,1,1,,,
12206,13619,Fri May 5 2017,7:00p,Cleveland Cavaliers,115,Toronto Raptors,94,Box Score,,20384,,May 5 2017,TOR,2017-05-05,05-06-2017,2016-17,1,0,,,
12207,13622,Sun May 7 2017,3:30p,Cleveland Cavaliers,109,Toronto Raptors,102,Box Score,,20307,,May 7 2017,TOR,2017-05-07,05-08-2017,2016-17,1,0,,,
12208,3952,Sun Oct 30 2016,6:00p,Milwaukee Bucks,83,Detroit Pistons,98,Box Score,,15161,,Oct 30 2016,DET,2016-10-30,10-31-2016,2016-17,1,1,,,
12209,16021,Mon Mar 6 2017,10:30p,Boston Celtics,102,Los Angeles Clippers,116,Box Score,,19283,,Mar 6 2017,LAC,2017-03-06,03-07-2017,2016-17,1,1,,,
12210,14773,Sun Jan 8 2017,6:00p,Houston Rockets,129,Toronto Raptors,122,Box Score,,19800,,Jan 8 2017,TOR,2017-01-08,01-09-2017,2016-17,1,1,,,
12211,14749,Thu Jan 5 2017,7:30p,Utah Jazz,93,Toronto Raptors,101,Box Score,,19800,,Jan 5 2017,TOR,2017-01-05,01-06-2017,2016-17,1,1,,,
12212,4540,Wed Dec 21 2016,7:30p,Minnesota Timberwolves,92,Atlanta Hawks,84,Box Score,,17578,,Dec 21 2016,ATL,2016-12-21,12-22-2016,2016-17,1,1,,,
12213,14804,Fri Jan 13 2017,7:30p,Brooklyn Nets,113,Toronto Raptors,132,Box Score,,19800,,Jan 13 2017,TOR,2017-01-13,01-14-2017,2016-17,1,1,,,
12214,13578,Tue Apr 18 2017,10:30p,Utah Jazz,91,Los Angeles Clippers,99,Box Score,,19060,,Apr 18 2017,LAC,2017-04-18,04-19-2017,2016-17,1,0,,,
12215,4511,Sat Dec 17 2016,7:30p,Charlotte Hornets,107,Atlanta Hawks,99,Box Score,,17918,,Dec 17 2016,ATL,2016-12-17,12-18-2016,2016-17,1,1,,,
12216,3088,Fri Nov 4 2016,7:30p,Miami Heat,87,Toronto Raptors,96,Box Score,,19800,,Nov 4 2016,TOR,2016-11-04,11-05-2016,2016-17,1,1,,,
12217,15881,Sat Feb 11 2017,7:00p,Milwaukee Bucks,116,Indiana Pacers,100,Box Score,,17923,,Feb 11 2017,IND,2017-02-11,02-12-2017,2016-17,1,1,,,
12218,16180,Tue Mar 28 2017,7:00p,Minnesota Timberwolves,115,Indiana Pacers,114,Box Score,,17534,,Mar 28 2017,IND,2017-03-28,03-29-2017,2016-17,1,1,,,
12219,14855,Fri Jan 20 2017,8:00p,Chicago Bulls,93,Atlanta Hawks,102,Box Score,,16328,,Jan 20 2017,ATL,2017-01-20,01-21-2017,2016-17,1,1,,,
